issue_id,issue,time,issue_time,category,description,topic,mark,abnormal_behavior,car_id,region,channel,platform,disengage_type,reviewed_status,version,safety_level,create_time
ISS-0958-BTR4FP,Unstable cut-in prediction,2026-06-03 21:37:04,1780547824964,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The record is suitable for module-owner follow-up.,Unstable cut-in prediction,"[""stuck"", ""safety_review"", ""low_confidence""]",[],CAR-841,beijing_yizhuang,DHMI,7,0,0,ads_2026.06.1,S1,1780548844964
ISS-0959-RQ5UTJ,Unstable cut-in prediction,2026-06-06 12:53:13,1780775593488,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The event was closed after offline triage.,Unstable cut-in prediction,"[""bad_case"", ""hard_brake"", ""low_confidence""]",[],CAR-210,las_vegas,fleet_replay,3,0,0,ads_2026.06.3,S3,1780782253488
ISS-0960-W4IMWE,Over-conservative yield,2026-06-17 23:01:42,1781762502611,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The case should be compared against the latest regression run.,Over-conservative yield,"[""route_blocker"", ""hard_brake""]","[""takeover""]",CAR-329,seattle,DHMI,7,0,1,ads_2026.06.3,S2,1781768082611
ISS-0961-3R9I83,Late lane-change decision,2026-06-16 12:28:56,1781638136737,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The case should be compared against the latest regression run.,Late lane-change decision,"[""route_blocker"", ""regression"", ""safety_review""]","[""takeover""]",CAR-665,phoenix,PERFTEST,8,0,0,ads_2026.06.3,S0,1781647496737
ISS-0962-LPWALI,CAN signal dropout,2026-06-17 23:37:09,1781764629746,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The record is suitable for module-owner follow-up.,CAN signal dropout,"[""low_confidence""]","[""late_response"", ""false_detection""]",CAR-274,guangzhou,fleet_replay,3,0,0,ads_2026.07.0-beta,S3,1781773569746
ISS-0963-53OHPR,Throttle lag,2026-06-16 03:29:08,1781605748505,control,The requested acceleration was applied later than expected after a stop. The vehicle created a small gap to the leading traffic flow. The event was closed after offline triage.,Throttle lag,"[""low_confidence""]","[""route_deviation"", ""tracking_error""]",CAR-861,guangzhou,DHMI,8,1,0,ads_2026.06.1,S2,1781613848505
ISS-0964-8Z10BK,Uncomfortable stop profile,2026-06-15 11:02:51,1781546571403,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""manual_takeover""]","[""route_deviation"", ""takeover""]",CAR-521,san_francisco,road_test,7,0,1,ads_2026.07.0-beta,S0,1781556531403
ISS-0965-NHKS1F,Uncomfortable stop profile,2026-06-16 00:59:47,1781596787325,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""stuck"", ""route_blocker""]",[],CAR-332,phoenix,simulation,3,1,1,ads_2026.06.2,S0,1781603207325
ISS-0966-1M36EM,Environment parameter drift,2026-06-09 11:55:58,1781031358718,simulation,Weather and surface parameters drifted from the scenario baseline. The test remained valid but needs tighter configuration control. The issue is useful for scenario-library expansion.,Environment parameter drift,"[""manual_takeover""]","[""late_response"", ""hesitation""]",CAR-517,san_francisco,simulation,8,0,0,ads_2026.06.2,S3,1781040538718
ISS-0967-156M68,Route split ambiguity,2026-06-04 09:55:56,1780592156397,routing,The route planner produced a split with low lane guidance confidence. The vehicle delayed commitment until the next map segment. The case should be compared against the latest regression run.,Route split ambiguity,"[""comfort"", ""triage"", ""bad_case""]","[""route_deviation"", ""takeover""]",CAR-242,phoenix,road_test,3,0,1,ads_2026.06.1,S3,1780598096397
ISS-0968-9MZ1TF,Uncomfortable stop profile,2026-06-14 02:15:24,1781428524751,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The issue is useful for scenario-library expansion.,Uncomfortable stop profile,"[""regression"", ""bad_case"", ""triage""]",[],CAR-298,austin,DHMI,3,0,1,ads_2026.06.2,S0,1781431764751
ISS-0969-E7WLTE,CAN signal dropout,2026-06-09 22:33:29,1781069609898,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The case should be compared against the latest regression run.,CAN signal dropout,"[""safety_review""]","[""takeover""]",CAR-365,phoenix,fleet_replay,3,0,1,ads_2026.06.2,S1,1781073329898
ISS-0970-7F3YR2,Outdated construction geometry,2026-06-08 16:08:20,1780960100878,mapping,Map geometry did not match temporary construction cones. Perception provided the primary boundary signal for the segment. The record is suitable for module-owner follow-up.,Outdated construction geometry,"[""bad_case""]","[""hesitation"", ""tracking_error""]",CAR-416,seattle,road_test,8,1,0,ads_2026.06.2,S1,1780965380878
ISS-0971-0UIHBZ,Steering oscillation,2026-06-17 12:37:46,1781725066758,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The record is suitable for module-owner follow-up.,Steering oscillation,"[""hard_brake"", ""regression""]",[],CAR-823,san_francisco,fleet_replay,8,0,0,ads_2026.06.1,S1,1781733526758
ISS-0972-PMHGV5,Over-conservative yield,2026-06-02 15:00:48,1780437648550,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The issue is useful for scenario-library expansion.,Over-conservative yield,"[""safety_review""]","[""takeover"", ""late_response""]",CAR-957,las_vegas,PERFTEST,8,0,0,ads_2026.06.2,S0,1780439868550
ISS-0973-8GVV2H,Destination approach loop,2026-06-09 00:06:37,1780988797923,routing,The route near the destination contained a short loop. Planning rejected the loop after re-evaluating the terminal segment. The issue is useful for scenario-library expansion.,Destination approach loop,"[""manual_takeover""]","[""jerk"", ""route_deviation""]",CAR-489,las_vegas,PERFTEST,7,0,1,ads_2026.06.1,S0,1780996237923
ISS-0974-D83TNT,Uncomfortable stop profile,2026-06-17 22:50:29,1781761829562,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""stuck""]","[""jerk"", ""route_deviation""]",CAR-174,san_francisco,DHMI,8,2,0,ads_2026.06.2,S2,1781767229562
ISS-0975-UCRHZI,Unstable cut-in prediction,2026-06-08 05:23:27,1780921407921,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The event was closed after offline triage.,Unstable cut-in prediction,"[""comfort""]","[""false_detection""]",CAR-660,seattle,simulation,7,0,1,ads_2026.06.1,S3,1780921887921
ISS-0976-WTTTKF,Sensor latency model gap,2026-06-05 07:41:09,1780670469237,simulation,The simulated sensor stream did not match production latency assumptions. Prediction confidence differed from on-road behavior. The record is suitable for module-owner follow-up.,Sensor latency model gap,"[""bad_case"", ""regression""]","[""route_deviation"", ""false_detection""]",CAR-511,phoenix,simulation,7,0,1,ads_2026.06.3,S0,1780680489237
ISS-0977-34BOMP,Door status inconsistency,2026-06-09 22:28:28,1781069308444,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The case should be compared against the latest regression run.,Door status inconsistency,"[""hard_brake"", ""low_confidence""]","[""takeover"", ""route_deviation""]",CAR-664,las_vegas,simulation,8,0,0,ads_2026.06.1,S1,1781072008444
ISS-0978-F90Y1B,Door status inconsistency,2026-06-12 03:44:44,1781261084664,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The issue is useful for scenario-library expansion.,Door status inconsistency,"[""manual_takeover"", ""low_confidence""]",[],CAR-626,guangzhou,DHMI,8,0,1,ads_2026.07.0-beta,S3,1781270084664
ISS-0979-LMW715,Late lane-change decision,2026-06-16 16:32:45,1781652765178,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The issue is useful for scenario-library expansion.,Late lane-change decision,"[""triage"", ""bad_case"", ""low_confidence""]","[""hesitation"", ""hard_brake""]",CAR-604,san_francisco,fleet_replay,7,0,1,ads_2026.06.3,S3,1781655765178
ISS-0980-GMO8HX,Speed limit mismatch,2026-06-11 06:40:13,1781185213457,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The issue is useful for scenario-library expansion.,Speed limit mismatch,"[""route_blocker"", ""regression"", ""low_confidence""]",[],CAR-502,austin,road_test,8,0,1,ads_2026.07.0-beta,S0,1781194153457
ISS-0981-QF4C51,Late object detection,2026-06-15 04:34:44,1781523284980,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The case should be compared against the latest regression run.,Late object detection,"[""bad_case"", ""triage"", ""hard_brake""]","[""hesitation"", ""route_deviation""]",CAR-636,seattle,road_test,7,0,1,ads_2026.06.1,S0,1781528624980
ISS-0982-25F1G5,Pedestrian intent uncertainty,2026-06-12 15:12:19,1781302339013,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The record is suitable for module-owner follow-up.,Pedestrian intent uncertainty,"[""stuck""]",[],CAR-845,las_vegas,fleet_replay,7,0,1,ads_2026.07.0-beta,S3,1781307259013
ISS-0983-1RCX95,Late object detection,2026-06-12 10:01:50,1781283710195,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The event was closed after offline triage.,Late object detection,"[""hard_brake""]",[],CAR-646,san_francisco,DHMI,3,0,1,ads_2026.06.2,S0,1781286590195
ISS-0984-SJNP6B,Late lane-change decision,2026-06-16 10:16:24,1781630184401,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""bad_case"", ""low_confidence"", ""route_blocker""]",[],CAR-803,guangzhou,fleet_replay,8,1,1,ads_2026.06.1,S3,1781631264401
ISS-0985-6SFEQ3,False positive obstacle,2026-06-15 04:03:39,1781521419739,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The event was closed after offline triage.,False positive obstacle,"[""route_blocker"", ""manual_takeover""]",[],CAR-478,guangzhou,PERFTEST,3,1,1,ads_2026.07.0-beta,S2,1781530779739
ISS-0986-MGYC9C,Pedestrian intent uncertainty,2026-06-03 15:02:29,1780524149749,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The record is suitable for module-owner follow-up.,Pedestrian intent uncertainty,"[""hard_brake"", ""safety_review""]",[],CAR-182,austin,fleet_replay,7,0,1,ads_2026.07.0-beta,S1,1780525469749
ISS-0987-1TB9FR,Late lane-change decision,2026-06-01 09:00:05,1780329605921,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The event was closed after offline triage.,Late lane-change decision,"[""hard_brake""]",[],CAR-784,san_francisco,road_test,8,0,1,ads_2026.06.1,S1,1780334465921
ISS-0988-B8ZKA0,Brake command spike,2026-06-11 07:18:01,1781187481660,control,A short brake command spike occurred after a lead-vehicle update. The speed recovered quickly without driver intervention. The issue is useful for scenario-library expansion.,Brake command spike,"[""manual_takeover"", ""safety_review"", ""bad_case""]","[""hesitation"", ""false_detection""]",CAR-400,austin,DHMI,8,1,1,ads_2026.06.3,S1,1781193301660
ISS-0989-XR4RLG,Lane boundary flicker,2026-06-10 20:50:03,1781149803713,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The record is suitable for module-owner follow-up.,Lane boundary flicker,"[""bad_case""]","[""tracking_error"", ""jerk""]",CAR-787,beijing_yizhuang,simulation,3,0,1,ads_2026.06.3,S1,1781158923713
ISS-0990-BEZM8K,Uncomfortable stop profile,2026-06-07 11:20:06,1780856406860,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The issue is useful for scenario-library expansion.,Uncomfortable stop profile,"[""route_blocker""]",[],CAR-179,beijing_yizhuang,road_test,8,0,0,ads_2026.06.1,S0,1780857426860
